Fish_type,Location_name,latitude,longitude
unknown,Bøgeskoven,55.36736111111111,12.454777777777778
unknown,Prikken,55.46969444444445,12.28638888888889
unknown,Akvariet,55.538916666666665,12.416944444444443
unknown,Tudebøjen,55.5605,12.48561111111111
unknown,Algol (Vrag),55.312083333333334,12.804055555555557
unknown,Ares (Vrag),55.28863888888889,13.187999999999999
unknown,Baltic (Vrag),55.26719444444444,12.587194444444446
unknown,Birger Jarl (Vrag),55.165416666666665,12.62586111111111
unknown,Blohm Und Voss (FlyVrag),55.61855555555556,12.696694444444445
unknown,Brostensvraget (Vrag),55.25058333333333,13.14325
unknown,Ernte (Vrag),55.87727777777778,12.609916666666667
unknown,Halmstad (Vrag),55.284416666666665,12.498027777777777
unknown,Indfødsretten (Vrag),55.73155555555556,12.679888888888888
unknown,Irevik (Vrag),55.28780555555555,13.107
unknown,Jacoff Prosoroff (Vrag),55.20033333333333,12.7065
unknown,Junker 88 (Vrag),55.155027777777775,12.615416666666667
unknown,Kamilla (Vrag),55.22202777777778,12.688944444444443
unknown,Kobberskibet (Vrag),55.409555555555556,12.640805555555556
unknown,Minos (Vrag),55.19322222222222,12.637027777777778
unknown,Møen (Vrag),55.78411111111111,12.765777777777778
unknown,Sinne (Vrag),55.82,12.702638888888888
unknown,Sjollenvraget (Vrag),55.64058333333333,12.92286111111111
unknown,Skovshovedhullerne,55.77619444444444,12.637083333333333
unknown,Stella Mojac (Vrag),55.155249999999995,12.57713888888889
unknown,Vapper (Vrag),55.24513888888889,12.804305555555556
unknown,Navnløs (Vrag),55.409555555555556,12.47413888888889
unknown,Runuchi (Vrag),55.49188888888889,12.781444444444446
unknown,Dannebroge (Vrag),55.49758333333333,12.504555555555555
unknown,Træskib (Vrag),55.411249999999995,12.59238888888889
unknown,Torsk 1,55.474722222222226,12.240277777777777
unknown,Torsk 2,55.49194444444444,12.292222222222223
unknown,Fladfisk 1 (Efterår),54.97313888888889,11.043138888888889
unknown,Fladfisk 2 (Efterår),54.98258333333334,11.072527777777777
unknown,Fladfisk 3 (Efterår),54.99541666666667,11.071944444444444
unknown,Fladfisk 4 (Efterår),54.971722222222226,11.06252777777778
unknown,Fladfisk 5 (Efterår),55.010416666666664,11.112333333333334
unknown,Fladfisk 6 Pighvar (Efterår),55.02144444444444,11.106916666666667
unknown,Fladfisk 7 (Efterår),55.00502777777778,11.0965
unknown,Fladfisk 8 (Efterår),55.00636111111111,11.080722222222223
unknown,Fladfisk 9 (Efterår),55.00691666666667,11.106166666666667
unknown,Fladfisk 10 (Efterår),55.00647222222222,11.109805555555557
unknown,Fladfisk 11 (Efterår),55.005972222222226,11.086888888888888
unknown,Fladfisk 12 (Efterår),55.00919444444445,11.09013888888889
unknown,Fladfisk 13 (Efterår),55.00952777777778,11.088944444444444
unknown,Fladfisk 14 (Efterår),55.00794444444445,11.123166666666666
unknown,Fladfisk 15 (Efterår),55.010416666666664,11.090527777777778
unknown,Fladfisk 16 (Efterår),55.00794444444445,11.091527777777777
unknown,Fladfisk 17 (Efterår),54.99155555555556,11.109499999999999
unknown,Fladfisk 18 (Efterår),55.00566666666667,11.104694444444444
unknown,Fladfisk 19 (Efterår),54.908,10.938194444444445
unknown,Fladfisk 20 (Efterår),54.90358333333333,10.958388888888889
unknown,Fladfisk 21 (Efterår),54.886944444444445,10.934888888888889
unknown,Fladfisk 22 (Efterår),54.88491666666667,10.930694444444445
unknown,Fladfisk 23 (Efterår),54.922694444444446,10.970333333333333
unknown,Fladfisk 24 (Efterår),54.927416666666666,10.942027777777778
unknown,Fladfisk 25 (Efterår),54.916583333333335,10.953583333333333
unknown,Fladfisk 26 (Efterår),54.94705555555555,11.004138888888889
unknown,Fladfisk 27 (Efterår),54.919888888888885,10.985638888888888
unknown,Fladfisk 28 (Efterår),54.90222222222222,10.975722222222222
unknown,Fladfisk 29 (Efterår),54.936027777777774,10.942
unknown,Torsk 1,54.991416666666666,11.024277777777778
unknown,Torsk 2,55.01777777777777,11.02888888888889
unknown,Torsk 3,55.036249999999995,11.00286111111111
unknown,DW48 (Trekantområde 1),54.97580555555556,10.981694444444445
unknown,DW49 (Trekantområde 2),54.987027777777776,10.96738888888889
unknown,DW51 (Trekantområde 3),54.97752777777778,10.959055555555555
unknown,Bjelkes Flak,54.922888888888885,12.5565
unknown,Bjelkes Flak,54.926,12.520861111111111
unknown,Klintekysten,54.94969444444444,12.552527777777778
unknown,Klintekysten,54.951888888888895,12.566277777777778
unknown,Bananen Nord,54.925666666666665,12.588944444444444
unknown,Bananen Midt,54.91016666666667,12.553611111111111
unknown,Bananen Syd,54.900055555555554,12.514388888888888
unknown,Leif’s Spot,54.94222222222222,12.700083333333334
unknown,Fladfisk 1,55.45344444444444,11.091722222222224
unknown,Fladfisk 2,55.36944444444445,11.02438888888889
unknown,Fladfisk 3,55.39013888888889,10.962972222222222
unknown,Fladfisk 4,55.45475,11.072833333333334
unknown,Fladfisk 5,55.45019444444444,11.079694444444444
unknown,Fladfisk 6,55.450694444444444,11.086527777777778
unknown,Fladfisk 7,55.50888888888889,11.100222222222222
unknown,Fladfisk 8,55.324638888888884,10.970749999999999
unknown,Fladfisk 9,55.32672222222222,10.95725
unknown,Fladfisk 10,55.388888888888886,10.986527777777779
unknown,Fladfisk 11,55.43713888888889,11.102083333333333
unknown,Anemonevraget (Vrag),55.840944444444446,12.700694444444444
unknown,Birgit (Vrag),56.09147222222222,12.6055
unknown,Brostensvraget (Vrag),56.30272222222222,12.345055555555556
unknown,Cementbåden (Vrag),55.87727777777778,12.749555555555554
unknown,Ceylon (Vrag),55.942249999999994,12.637888888888888
unknown,Cronborg (Vrag),55.67227777777777,12.708805555555555
unknown,Desdemona (Vrag),56.23811111111111,12.195777777777778
unknown,Englænderen (Vrag),56.10333333333334,12.536388888888888
unknown,Eisfish (Vrag),56.269888888888886,12.19888888888889
unknown,Ekko (Vrag),56.1375,12.5115
unknown,Ernte (Vrag),55.87727777777778,12.609916666666667
unknown,Fusion H10 (Vrag),56.18636111111111,12.357055555555554
unknown,Hotellet (Vrag),56.08813888888889,12.649111111111111
unknown,Hven Prammen (Vrag),55.92047222222222,12.645083333333332
unknown,Hven Vest (Vrag),55.89519444444444,12.645083333333332
unknown,Johanne (Vrag),56.33591666666667,12.392833333333332
unknown,Johannes L. (Vrag),56.00297222222222,12.724805555555555
unknown,Livlig (Vrag),55.90163888888889,12.666944444444445
unknown,Mir’s Vrag (Vrag),56.22702777777778,12.266833333333334
unknown,Møen (Vrag),55.78411111111111,12.765777777777778
unknown,"Norreborg, Hven (Vrag)",55.921166666666664,12.712777777777777
unknown,Nyt Møllevrag (Vrag),56.233472222222225,12.450249999999999
unknown,Patentanker (Vrag),56.12336111111111,12.451611111111111
unknown,Rubine (Vrag),55.91038888888889,12.658194444444444
unknown,Sigrid S/S (Vrag),56.24080555555556,12.248638888888888
unknown,Sinne Nordfisk (Vrag),55.82,12.702638888888888
unknown,Sjælland (Vrag),55.98388888888889,12.5655
unknown,Stenfragteren (Vrag),56.291,12.291916666666667
unknown,Twin (Vrag),56.032222222222224,12.618666666666666
unknown,Urania (Vrag),56.30211111111111,12.306166666666666
unknown,Valencia S/S,56.18436111111111,12.288166666666667
unknown,Ågil (Vrag),56.17930555555555,12.455388888888889
unknown,Otto (Vrag),56.06966666666667,12.634638888888889
unknown,Wargon (Vrag),56.09136111111111,12.6055
unknown,Rezlff Emil (Vrag),56.07522222222222,12.63425
unknown,Benzinøen (Vrag),55.688027777777776,12.64775
unknown,Gunda Wal (Vrag),56.09136111111111,12.57938888888889
unknown,Snarenssvend (Vrag),55.99652777777778,12.625777777777778
unknown,Stine (Vrag),55.669999999999995,12.702638888888888
unknown,Flyvemaskine,56.00966666666667,12.683694444444445
unknown,Fremad (Vrag),55.99011111111111,12.632694444444445
unknown,Kalle (Vrag),55.98883333333333,12.635555555555555
unknown,Polaris (Vrag),56.11738888888889,12.588138888888889
unknown,Julie (Vrag),56.24605555555556,12.422916666666667
unknown,Landgangsbåden (Vrag),55.850861111111115,12.762444444444444
unknown,Leda (Vrag),55.91372222222222,12.642722222222222
unknown,Minestryger (Vrag),56.15436111111111,12.484861111111112
unknown,Johanne (Vrag),56.33591666666667,12.392833333333332
unknown,Jylland (Vrag),56.01269444444444,12.60686111111111
unknown,K7 (Vrag),55.98913888888889,12.642
unknown,Robert (Vrag),55.93158333333333,12.72311111111111
unknown,Ørkenen (Skrænt),56.05155555555555,12.657944444444444
unknown,Ørkenen (Grund),56.11522222222222,12.569527777777777
unknown,Cowboykant 1 (Skrænt),56.10069444444445,12.595166666666668
unknown,Cowboykant 2 (Skrænt),56.099944444444446,12.58675
unknown,Cowboykant 3 (Skrænt),56.09938888888889,12.593694444444445
unknown,Muslingerne (Skrænt),56.058027777777774,12.653583333333334
unknown,Makrel 1 (Skrænt),56.05911111111111,12.650472222222223
unknown,Makrel 2 (Skrænt),56.039833333333334,12.630916666666668
unknown,Makrel 3 (Skrænt),55.93308333333333,12.689055555555555
unknown,Grænsen (Skrænt),56.04991666666667,12.657277777777779
unknown,Gubbi (Knold),55.919,12.634472222222223
unknown,Gylletønden,56.101333333333336,12.570083333333333
unknown,Grolle Grund,56.113,12.592027777777778
unknown,Susannes Flak (Skrænt),55.87075,12.748444444444443
unknown,Staffans Banke,55.89630555555556,12.76175
unknown,Kobberværket (Grund),56.00055555555556,12.698333333333334
unknown,Disken (Grund),56.00830555555556,12.647194444444445
unknown,Algetønden 1 (Knold),56.10769444444445,12.581027777777777
unknown,Algetønden 2,56.103,12.569527777777777
unknown,25 Meteren,56.07022222222223,12.651194444444444
unknown,DM Knolden 1 (Knold),56.05155555555555,12.657944444444444
unknown,DM Knolden 2 (Knold),56.05161111111111,12.657861111111112
unknown,DM Knolden 3 (Knold),56.054111111111105,12.615916666666667
unknown,DM Knolden 4 (Knold),56.05188888888889,12.658416666666668
unknown,Forbudte 1 (Knold),56.03905555555556,12.663777777777778
unknown,Forbudte 2 (Knold),56.008833333333335,12.670083333333332
unknown,Hukommelsen 1 (Knold),55.93827777777778,12.654472222222221
unknown,Hukommelsen 2 (Knold),55.940777777777775,12.649805555555556
unknown,Fedterøven 1 (Knold),55.92652777777778,12.737694444444443
unknown,Fedterøven 2 (Knold),55.92661111111111,12.737583333333333
unknown,Fredagsknolden (Knold),55.94022222222222,12.768972222222223
unknown,Ebbes (Knold),55.89138888888889,12.750833333333333
unknown,Vandias 1 (Knold),56.025194444444445,12.676972222222222
unknown,Pålsjø 1 (Knold/Hul),56.07405555555555,12.642944444444444
unknown,Pålsjø 2 (Knold),56.06494444444444,12.652027777777779
unknown,Pålsjø 3 (Knold),56.07161111111112,12.647027777777778
unknown,Pålsjø 4 (Knold),56.074111111111115,12.642861111111111
unknown,Pålsjø 5 (Knold),56.07105555555556,12.652583333333334
unknown,Vestre Dyb,55.986583333333336,12.645083333333332
unknown,Østre Dyb,55.903277777777774,12.745083333333332
unknown,SV Bulen,55.82519444444445,12.700944444444444
unknown,Sommerhullet,55.78519444444444,12.777055555555556
unknown,Koraldybet ved ven,55.92963888888889,12.711777777777778
unknown,Store Middelgrund,56.55161111111111,12.079527777777777
unknown,Rungsted Huller (Knold/Hul),55.90875,12.60461111111111
unknown,Skodsborg Hullerne,55.819944444444445,12.684000000000001
unknown,Trapperne 1 (Skrænt),56.09169444444445,12.620861111111111
unknown,Trapperne 2 (Knold),56.07522222222222,12.627027777777778
unknown,Trapperne 3,56.094944444444444,12.627027777777778
unknown,Trapperne 4,56.08411111111111,12.618972222222222
unknown,Trapperne 5,56.09188888888889,12.627027777777778
unknown,Hittraprevet (Grund),56.09466666666667,12.609805555555555
unknown,Gylleknolden (Knold),56.07827777777778,12.63786111111111
unknown,Lappegrunden (Grund),56.05466666666666,12.645083333333332
unknown,Fladfisk 1 (Grund),56.03344444444444,12.63888888888889
unknown,Fladfisk 2 (Grund),56.08530555555556,12.577444444444446
unknown,Fladfisk 3 (Grund),55.91997222222222,12.662138888888888
unknown,Fladfisk 4 (Grund),55.85152777777778,12.648833333333332
unknown,Havørred 1 (TROLLING),55.99266666666667,12.619805555555555
unknown,Havørred 2 (TROLLING),56.029666666666664,12.645083333333332
unknown,Trævrag (Vrag),54.89230555555555,12.596944444444444
unknown,Bakkely (Vrag),54.94175,12.673555555555556
unknown,Explore (Vrag),54.95733333333333,12.600083333333334
unknown,Hjuldamper (Vrag),54.95844444444444,12.641777777777778
unknown,28 meter top,56.059444444444445,15.097222222222223
unknown,Banke start,56.06194444444444,15.105
unknown,Banke slut,56.05572222222222,15.10838888888889
unknown,Banke top 29 m.,56.00977777777778,15.17786111111111
unknown,Bankeområde,55.99202777777778,15.183944444444444
unknown,Grundområde med mange pladser,56.065888888888885,15.038444444444444
unknown,Navn ukendt,55.62388888888889,14.61111111111111
unknown,Navn ukendt,55.79527777777778,15.107222222222223
unknown,Navn ukendt,55.80277777777778,15.105555555555556
unknown,Navn ukendt,56.10952777777778,14.990833333333333
unknown,Navn ukendt,55.666666666666664,14.652777777777777
unknown,Navn ukendt,56.08416666666667,14.974916666666667
unknown,Navn ukendt,56.10641666666667,14.987749999999998
unknown,Navn ukendt,56.05327777777777,15.009166666666665
unknown,Navn ukendt,56.05808333333333,14.972
unknown,Navn ukendt,56.02475,14.880611111111111
unknown,Navn ukendt,55.8,15.093333333333334
unknown,Navn ukendt,55.57222222222222,14.66388888888889
unknown,Navn ukendt,55.663888888888884,14.661111111111111
unknown,Navn ukendt,56.08961111111111,14.968333333333334
unknown,Område m. toppe 30 m.,55.99169444444445,15.108972222222222
unknown,Område m.knolde & rev,56.039944444444444,14.945722222222223
unknown,Rev begynder,56.00416666666667,15.01538888888889
unknown,Top 26 m.,56.074749999999995,15.125055555555555
unknown,Top på 30m. omgivet af 40m.,55.975944444444444,15.157027777777778
unknown,Toppe & Banker 28 m.,56.08977777777778,15.064722222222223
unknown,Toppe & Banker 28 m.,56.056999999999995,15.092527777777779
unknown,Toppe 24 m.,55.983444444444444,15.001527777777778
unknown,21’eren,55.60166666666667,14.451388888888888
unknown,44’eren,55.58444444444444,14.518055555555556
unknown,77’eren,55.60166666666667,14.535277777777777
unknown,Knutan,55.6175,14.651111111111112
unknown,Melin,55.63361111111111,14.616666666666667
unknown,Mittelsten,55.602222222222224,14.651944444444444
unknown,Ruski,55.60111111111111,14.616666666666667
unknown,Synrenabbe,55.519444444444446,14.8
unknown,Synrenabbe,55.55138888888889,14.617222222222223
unknown,Agersø (Vrag),55.19197222222222,11.225777777777777
unknown,Urania,56.301138888888886,12.304194444444445
unknown,Stenfragteren,56.29002777777778,12.289944444444444
unknown,Eisfish,56.267916666666665,12.19813888888889
unknown,Sigrid S/S,56.23986111111111,12.246555555555554
unknown,Mir,56.22588888888889,12.275694444444444
unknown,Fusion H10,56.18544444444444,12.354527777777777
unknown,Fladfisk,55.95483333333333,11.840111111111112
unknown,Ørkenen Skrænt,56.05155555555555,12.657944444444444
unknown,Algetønden,56.10769444444445,12.581027777777777
unknown,Trapperne,56.09169444444445,12.620861111111111
unknown,Cowboykant,56.10069444444445,12.595166666666668
unknown,Pålsjø,56.07405555555555,12.642944444444444
unknown,Muslingerne,56.058027777777774,12.653583333333334
unknown,Makrelm4,56.05911111111111,12.650472222222223
unknown,DM knolden,56.05155555555555,12.657944444444444
unknown,Makrel Kronb.,56.039833333333334,12.630916666666668
unknown,Grænsen,56.04991666666667,12.657277777777779
unknown,Forbudte,56.03905555555556,12.663777777777778
unknown,Vandias,56.025194444444445,12.676972222222222
unknown,Kobberværket,56.00055555555556,12.698333333333334
unknown,Disken,56.00830555555556,12.647194444444445
unknown,Hukommelsen,55.93827777777778,12.654472222222221
unknown,Makrel Ven,55.93308333333333,12.689055555555555
unknown,Robert,55.93158333333333,12.72311111111111
unknown,Rungsted huller,55.90875,12.60461111111111
unknown,Fedterøven,55.92652777777778,12.737694444444443
unknown,Ebbes,55.89138888888889,12.750833333333333
unknown,Susannes flak,55.87138888888889,12.75
unknown,Trævrag,54.89230555555555,12.596944444444444
unknown,Bakkely,54.94175,12.673555555555556
unknown,Explore,54.95733333333333,12.600083333333334
unknown,Hjuldamper,54.95844444444444,12.641777777777778
Sej,Breigrunn,70.61822222222222,21.850416666666668
Rødspætte,Murmanskviken,70.6333888888889,21.951166666666666
Helleflynder,Kveitesundet,70.66783333333333,21.983972222222224
Helleflynder,Kamöybåen,70.65019444444445,21.835055555555556
unknown,Vrag,56.58422222222222,7.816694444444444
unknown,Kran,56.467194444444445,7.36825
unknown,Tyvknægt,56.535333333333334,7.268638888888889
unknown,Stor vrag,56.40083333333333,7.100333333333333
unknown,John´s vrag,56.45225,7.035333333333333
unknown,Britta vrag,56.50080555555556,7.052
unknown,Vrag *,56.651944444444446,7.651861111111112
unknown,Sten top,56.58508333333334,7.3525
unknown,Stor sten top,56.58497222222223,7.350388888888888
unknown,Sten,56.58358333333334,7.286027777777778
unknown,Sten top bedst i syd ende,56.435111111111105,7.784611111111111
unknown,Sten top,56.40255555555555,7.884944444444444
unknown,Sten top,56.5005,7.852583333333333
unknown,Sten top,56.50058333333333,7.8525277777777776
unknown,Sten top,56.45041666666667,7.834722222222222
unknown,Hummer sten,56.45041666666667,7.834722222222222
unknown,Sten top,56.40127777777778,7.902527777777778
unknown,Stor sten top,56.367305555555554,7.900416666666667
"Torsk, helleflynder",Övre djupskolt,70.66705555555556,21.850444444444445
"Havkat, torsk,helleflynder",Yttre_djupskolt,70.66675000000001,21.736
"Havkat, torsk, helleflynder",Grunnback,70.66875,21.71761111111111
"Torsk, sej, lange, brosme",Reis,70.68494444444445,21.733583333333335
"Helleflynder, torsk",Andottsskallen,70.7015,21.802555555555557
Torsk og helleflynder,Södre Runningen,70.61694444444444,21.634027777777778
Torsk og helleflynder,Runningen,70.634,21.667472222222223
Torsk og helleflynder,Norra Runningen,70.63469444444445,21.650888888888886
Havkat,Kveitegrunn,70.55194444444444,21.71763888888889
"Havkat, helleflynder, torsk",Ryggen,70.70144444444445,21.933722222222222
"Helleflynder, torsk, sej",Sildbåen,70.75216666666667,22.067833333333333
Kungsfisk/rødfisk,10-Öringen,70.60013888888888,21.534722222222225
"Havkat, helleflynder",Silstoe,70.45180555555555,22.13447222222222
Torsk,Storskalltaren,70.652,20.50063888888889
"Torsk, helleflynder",Storskalltaren,70.60175,20.567888888888888
"Helleflynder, torsk",Storskalltaren,70.56861111111111,20.53513888888889
Helleflynder 2007,Storskaltaran,70.64577777777778,20.543472222222224
Helleflynder 2007,Storskaltaran,70.61091666666667,20.47411111111111
"Torsk, helleflynder",Råsa,70.90119444444446,22.200027777777777
"Torsk, helleflynder",Råsa,70.9015,22.23466666666667
"Torsk, helleflynder",Råsa,70.90258333333334,22.235694444444444
"Torsk, helleflynder",Råsaknudorna,70.93419444444444,22.500444444444444
Torsk 20kg 2007,Allangstaran,70.58947222222221,20.54511111111111
Helleflynder 2007,Allangstaran,70.58927777777777,20.56263888888889
Helleflynder 2007,Allangstaran,70.59727777777778,20.56061111111111
Helleflynder 2007,Allangstaran,70.60288888888888,20.546944444444446
Helleflynder 2007,Allangstaran,70.59527777777777,20.56725
unknown,S/S Hugo Stinnes,56.42305555555556,8.164722222222222
unknown,Lille vrag NV Hugo Stinnes,56.58305555555555,8.274444444444445
unknown,Stenpolle med rester af et flyvrag,56.40527777777778,7.957222222222223
unknown,Stentop,56.54166666666667,8.130555555555556
unknown,Stendys,56.422222222222224,7.921944444444445
unknown,Ballaststen fra sejlskib,56.425,7.903888888888889
unknown,Hummer sten,56.55055555555556,7.920277777777778
unknown,Brostensvrag norsk Glitne,56.68888888888889,8.158333333333333
unknown,Jernpram med spil,56.49722222222223,7.488888888888888
unknown,Verdens største flydekran da den sank lige efter krigen,56.65277777777778,7.211111111111111
unknown,Fragtskib Helene B Schub,56.47222222222222,7.108333333333333
unknown,Vrag af dampskib,56.59722222222222,7.386111111111111
unknown,Dampskib Sorento,56.40833333333333,7.386111111111111
unknown,Stor coaster med bund opad,56.44305555555556,7.3005555555555555
unknown,Dampskib Hermod,56.79416666666666,7.566111111111111
unknown,Råjernsvrag,56.88916666666667,7.685
unknown,Ukendt vrag,56.25,8.091666666666667
unknown,Ukendt hold,56.35027777777778,8.051666666666668
unknown,Ukendt hold,56.278055555555554,8.201666666666666
